X1,Y1,X2,Y2,Text,X,Y,d
270.941192,1027.205617,294.334146,1038.174170,+0.2,282.63766899999996,1032.6898935,False
89.021264,1026.011125,106.805083,1038.827735,Ra,97.9131735,1032.41943,False
110.621259,1026.011125,137.645082,1038.827735,12.5,124.1331705,1032.41943,False
573.940770,1004.651134,591.604589,1017.467744,Ra,582.7726795000001,1011.059439,False
595.420758,1004.651134,614.764570,1017.467744,3.2,605.092664,1011.059439,False
354.232748,1109.136017,367.048902,1116.839553,2,360.640825,1112.987785,False
354.232748,1051.385739,367.048902,1105.319555,(circular),360.640825,1078.3526470000002,False
204.221218,1006.314394,222.752723,1013.587111,Edge,213.48697049999998,1009.9507525,False
224.981228,1006.314394,245.646978,1013.587111,finish:,235.314103,1009.9507525,False
326.152759,1041.336044,338.968913,1049.039580,4,332.560836,1045.187812,False
323.261276,1033.321253,332.381920,1039.079584,+,327.821598,1036.2004185,False
331.421273,1034.476153,340.541917,1037.759585,-,335.98159499999997,1036.1178690000002,False
322.541276,1013.437387,331.661920,1032.719587,0.25,327.10159799999997,1023.078487,False
332.381272,1027.237340,341.501917,1032.719587,0,336.9415945,1029.9784635,False
59.741276,1006.314394,86.912754,1013.587111,Surface,73.327015,1009.9507525,False
89.261259,1006.314394,115.566992,1013.587111,texture:,102.4141255,1009.9507525,False
1150.899535,914.893963,1165.020547,930.826969,55,1157.960041,922.860466,False
1133.739547,920.990986,1143.884352,938.374903,n,1138.8119495,929.6829445000001,False
1143.939542,921.133967,1150.980556,933.946970,1,1147.460049,927.5404685,False
1124.979542,929.533956,1128.500049,942.346958,.,1126.7397955000001,935.9404569999999,False
1103.979558,933.613957,1125.002737,951.706963,B.C,1114.4911475,942.6604600000001,False
857.740653,919.813756,872.323458,933.347029,4x,865.0320555,926.5803925,False
876.100650,921.493757,886.068310,934.307030,R,881.08448,927.9003935000001,False
886.180638,922.213757,901.536558,935.747030,50,893.858598,928.9803935,False
825.232206,969.095757,838.048815,995.999602,69.5,831.6405105,982.5476795,False
593.860762,960.733091,605.991855,978.347204,20,599.9263085,969.5401475,False
605.980761,970.333090,610.305287,983.147201,°,608.143024,976.7401454999999,False
59.741276,977.994406,117.406703,985.267123,Surface/material,88.5739895,981.6307644999999,False
119.621255,977.994406,155.167011,985.267123,treatment:,137.394133,981.6307644999999,False
804.472640,919.603130,823.168699,938.999624,45°,813.8206694999999,929.301377,False
414.580834,932.019619,430.725590,951.215304,Q,422.653212,941.6174615,False
436.540857,932.019619,443.451145,951.215304,(,439.996001,941.6174615,False
449.260875,932.019619,460.798773,951.215304,2,455.02982399999996,941.6174615,False
466.660886,932.019619,472.429834,951.215304,:,469.54536,941.6174615,False
478.180912,932.019619,489.718810,951.215304,1,483.949861,941.6174615,False
495.460893,932.019619,502.371181,951.215304,),498.91603699999996,941.6174615,False
678.112619,987.456063,690.928772,1006.799597,1.6,684.5206955,997.1278299999999,False
678.112618,958.536028,690.928772,983.999581,H13,684.5206949999999,971.2678045,False
673.975100,948.371216,692.276218,954.959618,(,683.125659,951.6654169999999,False
675.341135,943.801289,684.461779,949.559620,+,679.9014569999999,946.6804545,False
683.501132,945.076189,692.621776,948.359621,-,688.0614539999999,946.717905,False
674.621135,924.157423,683.741780,943.319623,0.14,679.1814575,933.738523,False
684.461131,937.837376,693.581776,943.319623,0,689.0214535,940.5784994999999,False
673.975100,917.411228,692.276218,923.999630,),683.125659,920.7054290000001,False
362.740855,935.051162,380.524673,947.867771,Ra,371.632764,941.4594665,False
384.340842,935.051162,403.564654,947.867771,1.6,393.95274800000004,941.4594665,False
59.741276,943.074420,68.446729,950.347137,All,64.0940025,946.7107785000001,False
70.661281,943.074420,110.832464,950.347137,dimensions,90.7468725,946.7107785000001,False
113.021265,943.074420,131.832462,950.347137,apply,122.4268635,946.7107785000001,False
134.141255,943.074420,140.672742,950.347137,to,137.4069985,946.7107785000001,False
142.901247,943.074420,153.872738,950.347137,the,148.38699250000002,946.7107785000001,False
156.101243,943.074420,183.392743,950.347137,finished,169.746993,946.7107785000001,False
185.621248,943.074420,199.207006,950.347137,part,192.414127,946.7107785000001,False
201.461248,943.074420,232.712760,950.347137,including,217.087004,946.7107785000001,False
234.941201,943.074420,291.286592,950.347137,surface/material,263.1138965,946.7107785000001,False
59.741276,952.074416,95.407010,959.347133,treatment.,77.57414299999999,955.7107745000001,False
59.741276,963.714411,90.127017,970.987128,Material:,74.9341465,967.3507695000001,False
92.261263,963.637713,121.408454,972.400605,3.2315,106.8348585,968.019159,False
173.141231,963.834411,197.712428,971.107128,Quality,185.4268295,967.4707695,False
199.901221,963.834411,232.926980,971.107128,standard:,216.4141005,967.4707695,False
245.741202,963.720020,259.460220,972.840664,EN,252.600711,968.280342,False
262.181187,963.720020,287.463449,972.840664,755-2,274.822318,968.280342,False
490.552694,959.136077,503.368847,966.839613,1,496.96077049999997,962.987845,False
44.381282,944.531158,55.161090,957.347768,G,49.771186,950.9394629999999,False
570.952661,912.936093,583.768815,932.159627,3.5,577.3607380000001,922.54786,False
857.740644,890.774196,871.643775,905.986921,4x,864.6922095,898.3805585,False
875.380650,896.534190,884.886689,909.346918,R,880.1336695,902.940554,False
884.860651,899.654186,892.181091,912.466914,6,888.5208709999999,906.0605499999999,False
1050.700422,1164.131070,1058.404244,1176.947680,8,1054.552333,1170.5393749999998,False
1204.779518,1079.994365,1226.765291,1087.267082,Scale:,1215.7724045,1083.6307235,False
1158.819536,1092.359968,1177.981736,1101.480613,2.29,1168.4006359999998,1096.9202905,False
1180.779461,1092.359968,1191.181708,1101.480613,kg,1185.9805845,1096.9202905,False
1222.059511,1093.319968,1227.541758,1102.440612,1,1224.8006345,1097.88029,False
1230.339483,1093.319968,1233.080606,1102.440612,:,1231.7100445,1097.88029,False
1235.859464,1093.319968,1241.341711,1102.440612,2,1238.6005875,1097.88029,False
1261.419495,1079.874365,1277.765169,1087.147082,Unit:,1269.5923320000002,1083.5107235,False
1278.699489,1092.479968,1295.192954,1101.600612,mm,1286.9462215,1097.04029,False
1318.179473,1079.874365,1355.645224,1087.147082,Projection:,1336.9123485,1083.5107235,False
1318.179473,1091.394360,1331.736343,1098.667077,ISO,1324.9579079999999,1095.0307185000001,False
1334.019355,1091.394360,1347.150942,1098.667077,128,1340.5851484999998,1095.0307185000001,False
1318.179473,1100.274357,1344.511074,1107.547074,Method,1331.3452735,1103.9107155000002,False
1346.739594,1100.274357,1351.111087,1107.547074,1,1348.9253405,1103.9107155000002,False
1417.299433,1079.879973,1462.520445,1089.000618,Document,1439.9099390000001,1084.4402955,False
1465.179303,1079.879973,1486.640378,1089.000618,type:,1475.9098405,1084.4402955,False
1417.299433,1108.319962,1469.600455,1117.440606,Description:,1443.449944,1112.8802839999998,False
1181.619527,1123.451086,1201.583466,1136.267696,KB,1191.6014965,1129.859391,False
1188.459525,1153.696277,1210.631728,1159.240170,Drawing,1199.5456265,1156.4682235,False
1212.219377,1153.696277,1235.989792,1159.240170,Approval,1224.1045844999999,1156.4682235,False
1237.659238,1153.696277,1255.031485,1159.240170,Stamp,1246.3453614999999,1156.4682235,False
1192.420397,1164.131070,1200.124219,1176.947680,9,1196.272308,1170.5393749999998,False
1491.099404,1116.371089,1528.833537,1129.187699,Lower,1509.9664705,1122.7793940000001,False
1532.619471,1116.371089,1583.523502,1129.187699,Housing,1558.0714865,1122.7793940000001,False
1587.339670,1116.371089,1630.083507,1129.187699,AC+90,1608.7115885,1122.7793940000001,False
1221.459511,1124.165578,1280.972670,1135.134131,21.06.2018,1251.2160905,1129.6498545,False
1417.299433,1136.632945,1433.398078,1144.680442,Part,1425.3487555,1140.6566935,False
1435.779412,1136.632945,1469.158167,1144.680442,Number:,1452.4687895000002,1140.6566935,False
1165.299534,1139.752944,1202.536808,1147.800441,Prototype,1183.918171,1143.7766925,False
1204.899626,1139.752944,1233.496992,1147.800441,release,1219.1983089999999,1143.7766925,False
1236.699505,1139.752944,1247.416710,1147.800441,B2,1242.0581075,1143.7766925,False
1248.099641,1139.752944,1280.536955,1147.800441,-Sample,1264.3182980000001,1143.7766925,False
1615.779354,1136.632945,1638.598109,1144.680442,Page:,1627.1887315,1140.6566935,False
1498.059401,1145.771077,1552.083419,1158.587687,5152166,1525.07141,1152.179382,False
1323.219471,1153.312939,1356.742367,1161.360435,ENGINE,1339.980919,1157.336687,False
1359.099442,1153.312939,1389.616813,1161.360435,Division,1374.3581275000001,1157.336687,False
1330.300378,1164.131070,1345.684232,1176.947680,10,1337.992305,1170.5393749999998,False
1657.540637,1086.251101,1667.544521,1099.067711,H,1662.542579,1092.659406,False
1491.099404,1087.091101,1562.751529,1099.907711,Component,1526.9254664999999,1093.499406,False
1566.579533,1087.091101,1615.083514,1099.907711,drawing,1590.8315235,1093.499406,False
1472.020711,1164.251070,1487.404566,1177.067680,11,1479.7126385,1170.6593750000002,False
1622.499425,1147.325569,1629.092414,1158.294122,1,1625.7959194999999,1152.8098455,False
1632.579347,1147.325569,1635.875842,1158.294122,/,1634.2275945000001,1152.8098455,False
1639.299430,1147.325569,1645.892419,1158.294122,1,1642.5959245,1152.8098455,False
1612.900791,1164.251070,1629.964553,1177.067680,A2,1621.432672,1170.6593750000002,False
