,X1,Y1,X2,Y2,Text,X,Y,d,cluster
311,521.8607910000001,321.731407,548.8845769999999,334.548017,0.03,535.3726839999998,328.1397120000001,False,77
312,228.820908,293.880288,234.57924,303.000932,+,231.70007400000003,298.44061,False,93
313,235.180906,294.000288,240.66315299999997,303.120932,0,237.92202949999998,298.56061,False,93
314,550.31267,449.67213799999996,563.128823,464.27978099999996,2x,556.7207465,456.9759595,False,94
315,550.31267,418.896286,563.128823,445.79982199999995,13.8,556.7207465,432.348054,False,94
316,128.260949,332.411403,145.148843,345.228013,Rz,136.70489600000002,338.819708,False,90
317,149.020939,332.411403,168.244766,345.228013,6.3,158.63285249999998,338.819708,False,90
318,170.620932,293.26706,181.720765,310.655934,n,176.1708485,301.961497,False,93
319,181.780927,297.97141600000003,197.164752,310.788026,35,189.4728395,304.379721,False,93
320,200.74092,297.97141600000003,219.964733,310.788026,M7,210.35282650000002,304.379721,False,93
321,223.540911,293.834252,230.129313,312.13537,(,226.835112,302.9848110000001,False,93
322,230.140908,303.360284,233.42434,312.480928,-,231.78262400000003,307.920606,False,93
323,235.180906,303.720284,259.983174,312.84092799999996,0.025,247.58203999999998,308.2806060000001,False,93
324,259.900896,293.834252,266.489298,312.13537,),263.19509700000003,302.9848110000001,False,93
325,270.340892,293.26706,296.560358,310.655934,É,283.450625,301.961497,False,93
326,552.952669,590.072092,565.768822,604.6797339999999,2x,559.3607455,597.3759130000002,False,80
327,552.952669,551.616227,565.768822,586.3197650000001,15.25,559.3607455,568.967996,False,81
328,79.901168,311.771411,89.142983,324.58802099999997,B,84.5220755,318.17971600000004,False,95
329,1433.2718949999999,131.897561,1452.567304,150.83993999999998,50°,1442.9195995,141.36875049999998,False,96
330,1340.379464,253.787075,1356.471629,271.17595,i,1348.4255464999999,262.4815125,False,88
331,1362.2194550000002,258.731432,1389.1233,271.548042,0.05,1375.6713774999996,265.139737,False,88
332,1394.859442,258.731432,1404.101257,271.548042,B,1399.4803494999999,265.139737,False,88
333,502.672689,552.2721769999999,515.488842,566.87982,2x,509.08076550000004,559.5759985000001,False,81
334,502.672689,532.896242,515.488842,548.399781,10,509.08076550000004,540.6480114999998,False,81
335,521.5123269999999,580.831891,534.328937,595.319762,2x,527.9206320000002,588.0758265,False,80
336,521.5123269999999,542.256009,534.328937,576.959769,25.25,527.9206320000002,559.607889,False,81
337,127.060949,288.85142,143.94884299999998,301.66803,Rz,135.504896,295.259725,False,93
338,147.82093999999998,288.85142,167.04476599999998,301.66803,6.3,157.43285300000005,295.259725,False,93
339,1574.73937,71.054519,1587.4081,88.30725,90,1581.073735,79.68088449999998,False,97
340,1587.339375,79.93452099999999,1591.8780279999999,92.747251,°,1589.6087015,86.34088600000003,False,97
341,1657.900637,94.21149799999999,1667.142452,107.028108,A,1662.5215445000001,100.619803,False,98
342,1447.781876,255.401002,1460.619875,267.599893,0.1,1454.2008755000004,261.5004475,False,9
343,745.313263,223.799864,760.0465360000001,233.70977799999997,.6,752.6798994999998,228.754821,False,99
344,1304.019478,195.707099,1319.6577949999999,213.095973,f,1311.8386365,204.40153600000002,False,100
345,1328.2594689999999,198.011456,1355.2833130000001,210.828066,0.03,1341.771391,204.41976100000002,False,100
346,1360.899456,198.011456,1370.903339,210.828066,D,1365.9013975,204.41976100000002,False,100
347,1301.0194800000002,212.987092,1322.557824,230.375966,c,1311.788652,221.681529,False,100
348,1328.2594689999999,217.81144799999998,1355.2833130000001,230.628058,0.05,1341.771391,224.21975300000003,False,100
349,372.700851,266.027071,383.800684,283.415945,n,378.2507675,274.72150800000003,False,101
350,383.860846,270.731427,406.924675,283.548037,125,395.3927605,277.139732,False,101
351,1559.619391,60.494536,1571.652708,77.627266,4x,1565.6360495,69.060901,False,97
352,1411.299435,92.531499,1421.3033189999999,105.34810800000001,D,1416.301377,98.9398035,False,102
353,1332.339467,144.947119,1353.877812,162.335993,c,1343.1086395,153.64155599999995,False,103
354,1359.5794560000002,149.771476,1386.483301,162.588086,0.05,1373.0313784999996,156.17978100000002,False,103
355,1176.0995300000002,169.53992399999998,1188.778766,188.735609,Z,1182.439148,179.1377665,False,104
356,1194.69959,169.53992399999998,1201.609878,188.735609,(,1198.154734,179.1377665,False,104
357,1207.299608,169.53992399999998,1230.4774730000001,188.735609,10,1218.8885404999999,179.1377665,False,104
358,1236.219586,169.53992399999998,1241.988535,188.735609,:,1239.1040604999996,179.1377665,False,104
359,1247.739671,169.53992399999998,1259.2775689999999,188.735609,1,1253.5086199999998,179.1377665,False,104
360,1265.019682,169.53992399999998,1271.929969,188.735609,),1268.4748255000002,179.1377665,False,104
361,372.580851,242.499895,407.18220099999996,261.69558,B-B,389.88152599999995,252.0977375,False,101
362,1457.379417,40.299976,1472.362083,59.495661,R,1464.87075,49.8978185,False,105
363,1478.139469,40.299976,1485.049757,59.495661,(,1481.594613,49.8978185,False,105
364,1490.859487,40.299976,1502.3973839999999,59.495661,1,1496.6284355,49.8978185,False,105
365,1508.1394970000001,40.299976,1513.9084460000001,59.495661,:,1511.0239714999998,49.8978185,False,105
366,1519.659582,40.299976,1531.19748,59.495661,1,1525.428531,49.8978185,False,105
367,1537.059593,40.299976,1543.96988,59.495661,),1540.5147365,49.8978185,False,105
368,1472.499411,70.05996400000001,1487.482077,89.255649,C,1479.990744,79.65780649999998,False,106
369,1513.5394509999999,69.339964,1528.522116,88.53564899999999,C,1521.0307835,78.9378065,False,107
370,1431.8335439999998,277.063616,1449.926827,294.23988199999997,2.5,1440.8801855000004,285.651749,False,9
371,1440.4516529999999,267.658168,1452.8502859999999,275.27988999999997,`,1446.6509695,271.469029,False,9
372,840.3406640000001,152.991573,847.160648,165.39091200000001,`,843.7506559999998,159.19124250000002,False,108
373,741.4732700000001,217.07987400000002,754.286545,223.74978900000002,1,747.8799075000001,220.4148315,False,99
374,730.673304,198.479921,748.526554,213.78979900000002,Ra,739.599929,206.13486,False,99
375,647.7407410000001,183.587104,658.8405740000001,200.975978,n,653.2906575000001,192.281541,False,109
376,658.780736,188.29146,674.164532,201.10807,29,666.472634,194.69976499999999,False,109
377,675.94073,186.469233,684.5047450000001,198.87133300000002,`,680.2227375,192.670283,False,109
378,684.580726,189.840329,698.342945,198.960974,0.5,691.4618355,194.4006515,False,109
379,855.8206560000001,144.481675,858.961488,153.600607,°,857.3910720000001,149.04114099999995,False,108
380,847.060661,147.841674,855.866416,160.320606,45,851.4635384999998,154.08114,False,108
381,1251.579502,89.162099,1260.2410519999999,100.440512,5°,1255.910277,94.80130550000001,False,110
382,1613.740655,16.211529000000002,1629.124509,29.028139000000003,12,1621.4325820000001,22.619834,False,111
383,1398.230976,242.37607799999998,1411.047586,250.0799,5,1404.639281,246.227989,False,88
384,1395.459847,234.361573,1404.580491,240.119904,+,1400.020169,237.24073849999996,False,88
385,1403.619844,235.63647200000003,1412.7404880000001,238.919904,-,1408.180166,237.278188,False,88
386,1394.8598470000002,214.59766299999998,1403.980492,233.879906,0.03,1399.4201695,224.2387845,False,88
387,1393.5266199999999,184.50045,1410.9154939999999,210.719916,É,1402.2210570000002,197.610183,False,112
388,1404.579843,228.39766,1413.7004880000002,233.879906,0,1409.1401655,231.13878300000002,False,88
389,835.42066,159.013418,839.8344,171.827528,°,837.62753,165.42047300000004,False,108
390,823.060671,163.693415,835.4357620000001,181.18751899999998,45,829.2482164999999,172.44046699999998,False,108
391,1238.6195050000001,80.271514,1246.483466,92.670957,`,1242.5514855000001,86.47123549999999,False,110
392,1246.539501,87.002101,1251.573457,96.12051600000001,4,1249.056479,91.5613085,False,110
393,1388.51098,91.776138,1401.32759,109.43995600000001,Ra,1394.919285,100.608047,False,102
394,1388.51098,68.61614200000001,1401.32759,87.839962,0.8,1394.919285,78.22805199999998,False,102
395,1217.139513,73.09394499999999,1236.3886009999999,92.027408,45°,1226.764057,82.5606765,False,110
396,1257.591033,174.696089,1270.407642,201.719919,0.15,1263.9993375,188.208004,False,104
397,1254.459903,166.561602,1263.5805480000001,172.31993300000002,+,1259.0202255000002,169.4407675,False,104
398,1263.9399,167.8365,1273.060544,171.119932,-,1268.500222,169.478216,False,104
399,1254.459903,160.597687,1263.5805480000001,166.079934,0,1259.0202255000002,163.33881050000005,False,104
400,1264.299899,146.79769,1273.4205439999998,166.079934,0.15,1268.8602215,156.43881199999996,False,104
401,662.500742,156.493919,666.896688,169.30739,°,664.698715,162.9006545,False,113
402,1472.020711,16.211529000000002,1487.404566,29.028139000000003,11,1479.7126385,22.619834,False,114
403,1175.25953,51.819971,1189.1008570000001,71.015656,Y,1182.1801935,61.41781350000001,False,110
404,1194.819532,51.819971,1201.72982,71.015656,(,1198.274676,61.41781350000001,False,110
405,1207.53955,51.819971,1230.597415,71.015656,10,1219.0684824999996,61.41781350000001,False,110
406,1236.4595279999999,51.819971,1242.2284769999999,71.015656,:,1239.3440025,61.41781350000001,False,110
407,1247.979613,51.819971,1259.517511,71.015656,1,1253.748562,61.41781350000001,False,110
408,1265.2596230000001,51.819971,1272.169911,71.015656,),1268.714767,61.41781350000001,False,110
409,965.1549630000001,137.802569,981.20796,151.079919,4x,973.1814615000001,144.44124399999995,False,115
410,972.714948,118.015049,989.6074769999999,134.159946,R5,981.1612125,126.08749750000001,False,115
411,566.141179,136.597692,575.261823,150.23994,0.1,570.701501,143.418816,False,116
412,1330.300768,16.211529000000002,1345.684622,29.028139000000003,10,1337.992695,22.619834,False,117
413,820.420672,85.211502,847.444458,98.028111,0.25,833.9325650000002,91.6198065,False,118
414,849.700658,81.96037199999999,855.4589890000001,91.081017,+,852.5798235,86.52069449999999,False,118
415,850.90066,91.44036899999999,854.184092,100.561013,-,852.542376,96.000691,False,118
416,855.940658,81.96037199999999,861.4229039999999,91.081017,0,858.681781,86.52069449999999,False,118
417,855.940658,91.800368,875.1028570000001,100.921013,0.25,865.5217574999998,96.3606905,False,118
418,536.8733129999999,215.759904,551.606776,225.78330699999998,.6,544.2400445000002,220.7716055,False,119
419,45.221282,235.931441,54.463097,248.74805099999998,B,49.8421895,242.339746,False,120
420,1192.4208230000002,16.211529000000002,1200.1246449999999,29.028139000000003,9,1196.272734,22.619834,False,121
421,1183.4310619999999,223.65607000000003,1196.247672,250.6799,0.15,1189.839367,237.16798500000002,False,122
422,1180.299933,215.641583,1189.4205769999999,221.39991400000002,+,1184.860255,218.5207485,False,122
423,1189.7799289999998,216.91647999999998,1198.900574,220.199912,-,1194.3402515,218.558196,False,122
424,1180.299933,209.67766699999999,1189.4205769999999,215.15991400000001,0,1184.860255,212.41879049999997,False,122
425,1190.139929,195.87767,1199.260573,215.15991400000001,0.15,1194.700251,205.518792,False,122
426,238.18312200000003,152.933404,250.061432,162.479935,30,244.122277,157.7066695,False,123
427,650.26074,147.13391399999998,662.491106,164.627387,30,656.3759230000002,155.8806505,False,113
428,1050.70088,16.211529000000002,1058.404701,29.028139000000003,8,1054.5527905,22.619834,False,124
429,761.980695,59.139968999999994,775.822022,78.33565300000001,X,768.9013585,68.737811,False,118
430,781.660698,59.139968999999994,788.570985,78.33565300000001,(,785.1158415,68.737811,False,118
431,794.260715,59.139968999999994,817.438639,78.33565300000001,10,805.8496769999998,68.737811,False,118
432,823.180752,59.139968999999994,828.949701,78.33565300000001,:,826.0652265,68.737811,False,118
433,834.70072,59.139968999999994,846.238618,78.33565300000001,1,840.4696690000002,68.737811,False,118
434,851.9807310000001,59.139968999999994,858.8910179999999,78.33565300000001,),855.4358745,68.737811,False,118
435,606.8207570000001,68.739965,626.4102809999999,87.93565,W,616.6155190000001,78.3378075,False,125
436,632.260734,68.739965,639.171022,87.93565,(,635.715878,78.3378075,False,125
437,644.9807519999999,68.739965,656.518649,87.93565,5,650.7497005,78.3378075,False,125
438,662.260762,68.739965,668.029711,87.93565,:,665.1452365,78.3378075,False,125
439,673.78073,68.739965,685.318628,87.93565,1,679.549679,78.3378075,False,125
440,691.06074,68.739965,697.971028,87.93565,),694.515884,78.3378075,False,125
441,533.033318,209.039904,545.846784,215.703307,1,539.4400509999999,212.37160550000002,False,119
442,522.233344,190.439924,540.086792,205.74330700000002,Ra,531.1600679999998,198.0916155,False,119
443,115.540954,194.747099,126.64078700000002,212.135973,n,121.09087050000001,203.441536,False,126
444,126.700949,199.451456,142.084774,212.268066,29,134.3928615,205.85976100000002,False,126
445,143.860942,197.509229,152.424957,209.91132799999997,`,148.14294950000001,203.7102785,False,126
446,152.38093899999998,200.880325,166.143187,210.000969,0.5,159.26206299999998,205.44064699999998,False,126
447,908.9809359999999,16.211529000000002,916.684758,29.028139000000003,7,912.832847,22.619834,False,127
448,701.872255,100.776133,714.6888650000001,119.99995200000001,0.8,708.2805599999998,110.38804250000001,False,128
449,293.275079,121.85040500000001,310.168255,142.079943,45°,301.72166699999997,131.965174,False,129
450,297.332797,111.494077,309.731802,119.759952,`,303.5322995,115.6270145,False,129
451,302.983275,106.188465,312.101354,111.479955,4,307.5423145,108.83421000000001,False,129
452,243.58312,149.46516699999998,252.701429,152.87993500000002,°,248.1422745,151.172551,False,123
453,439.66082400000005,137.173567,451.18924400000003,155.147483,30,445.425034,146.160525,False,130
454,451.180818,147.49355400000002,455.330763,160.307476,°,453.25579050000005,153.90051499999996,False,130
455,355.900858,153.371474,382.924673,166.188084,0.25,369.4127655,159.77977900000005,False,131
456,385.180844,150.240345,390.939175,159.360989,+,388.06000950000004,154.80066699999998,False,131
457,386.380845,159.720341,389.664277,168.84098600000002,-,388.022561,164.2806635,False,131
458,391.420843,150.240345,396.90308999999996,159.360989,0,394.1619665,154.80066699999998,False,131
459,391.420843,160.080341,410.703102,169.200985,0.25,401.0619725,164.64066300000005,False,131
460,220.79503599999998,176.930017,237.568304,190.199924,60,229.18167000000003,183.5649705,False,123
461,228.475023,172.081439,241.288298,176.87993899999998,°,234.8816605,174.48068899999996,False,123
462,230.493095,162.385232,242.891778,169.799932,`,236.6924365,166.092582,False,123
463,138.100945,165.973981,158.335568,182.747352,30°,148.2182565,174.3606665,False,132
464,767.380993,16.211529000000002,775.084815,29.028139000000003,6,771.232904,22.619834,False,133
465,1612.431742,158.87993600000001,1626.565951,179.64013799999998,10°,1619.4988465,169.260037,False,52
466,63.59271,164.2561,76.40932,183.599927,0.8,70.001015,173.92801350000005,False,134
467,62.610583,154.03592,75.012682,162.59993500000002,`,68.8116325,158.3179275,False,134
468,65.981679,140.197691,75.102323,153.959938,0.1,70.542001,147.0788145,False,134
469,45.101282,94.21149799999999,54.343097,107.028108,A,49.7221895,100.619803,False,135
470,404.740838,74.619962,418.582165,93.815647,V,411.6615015,84.2178045,False,136
471,424.42087000000004,74.619962,431.331157,93.815647,(,427.8760135,84.2178045,False,136
472,437.140887,74.619962,448.67878499999995,93.815647,5,442.909836,84.2178045,False,136
473,454.420898,74.619962,460.189847,93.815647,:,457.3053725,84.2178045,False,136
474,465.940924,74.619962,477.478822,93.815647,1,471.7098730000001,84.2178045,False,136
475,483.34093499999994,74.619962,490.251222,93.815647,),486.7960785,84.2178045,False,136
476,304.423275,97.113139,314.981355,106.19996100000002,5°,309.702315,101.65655,False,129
477,200.741325,86.43772,209.861969,100.19996,0.1,205.301647,93.31884000000001,False,137
478,204.95245400000002,108.696132,217.769063,116.399953,1,211.3607585,112.5480425,False,137
479,201.341325,100.681626,210.46196899999998,106.439957,+,205.90164700000003,103.56079150000001,False,137
480,210.221321,101.956526,219.341965,105.239958,-,214.781643,103.598242,False,137
481,210.461321,86.43772,219.581965,100.19996,0.5,215.021643,93.31884000000001,False,137
482,74.753731,72.479925,89.487002,82.509835,.6,82.1203665,77.49488000000001,False,138
483,279.580888,66.339966,294.563554,85.53565,U,287.072221,75.93780799999999,False,139
484,300.340911,66.339966,307.251198,85.53565,(,303.7960545,75.93780799999999,False,139
485,313.060929,66.339966,336.118823,85.53565,10,324.589876,75.93780799999999,False,139
486,341.980936,66.339966,347.749885,85.53565,:,344.8654105,75.93780799999999,False,139
487,353.500963,66.339966,365.03886,85.53565,1,359.2699115000001,75.93780799999999,False,139
488,370.900973,66.339966,377.811261,85.53565,),374.356117,75.93780799999999,False,139
489,570.232308,158.85611200000002,583.048917,166.559933,1,576.6406125,162.7080225,False,116
490,566.741178,150.841606,575.8618230000001,156.599937,+,571.3015005,153.7207715,False,116
491,575.621175,152.11650600000002,584.7418190000001,155.399938,-,580.1814969999999,153.758222,False,116
492,575.861175,136.597692,584.9818190000001,150.23994,0.5,580.4214969999999,143.418816,False,116
493,70.913738,65.759934,83.727013,72.429849,1,77.3203755,69.0948915,False,138
494,60.113772,47.159981,77.967023,62.46986,Ra,69.0403975,54.81492049999999,False,138
495,136.060946,59.25996800000001,148.740182,78.455653,T,142.400564,68.8578105,False,137
496,154.540962,59.25996800000001,161.451249,78.455653,(,157.9961055,68.8578105,False,137
497,167.260965,59.25996800000001,178.79886299999998,78.455653,5,173.02991400000005,68.8578105,False,137
498,184.660975,59.25996800000001,190.429924,78.455653,:,187.5454495,68.8578105,False,137
499,196.180973,59.25996800000001,207.71886999999998,78.455653,1,201.9499215,68.8578105,False,137
500,213.460983,59.25996800000001,220.371271,78.455653,),216.916127,68.8578105,False,137
501,625.54105,16.091529,633.244872,28.908139000000002,5,629.392961,22.499834,False,140
502,483.94110599999993,16.211529000000002,491.64492800000005,29.028139000000003,4,487.793017,22.619834,False,141
503,567.343079,61.628617000000006,579.221279,69.71996999999999,0°,573.282179,65.6742935,False,142
504,342.101163,16.211529000000002,349.804985,29.028139000000003,3,345.953074,22.619834,False,143
505,547.194758,88.976556,563.968218,102.359959,60,555.581488,95.6682575,False,142
506,554.994747,84.246144,567.808213,89.039959,°,561.40148,86.6430515,False,142
507,556.892821,74.552714,569.2916740000001,81.959967,`,563.0922475,78.25634050000001,False,142
508,564.463077,69.778187,573.581277,74.51997,3,569.0221769999999,72.1490785,False,142
509,200.50122,16.211529000000002,208.205042,29.028139000000003,2,204.35313100000002,22.619834,False,144
510,498.83233600000005,118.536128,511.648946,126.23995,1,505.24064100000004,122.388039,False,145
511,58.661277,16.211529000000002,66.365098,29.028139000000003,1,62.5131875,22.619834,False,146
512,986.5006050000001,865.811189,1013.52445,878.627799,69.5,1000.0125275,872.2194939999998,False,147
513,59.741276,992.0344,75.497923,999.307117,Raw,67.61959949999999,995.6707585,False,148
514,77.74127299999999,992.0344,91.447009,999.307117,part,84.59414100000002,995.6707585,False,148
515,93.581266,992.0344,105.967008,999.307117,No:,99.774137,995.6707585,False,148
516,225.581259,1064.342753,251.317626,1069.826817,according,238.4494425,1067.084785,False,149
517,252.94125899999997,1064.342753,257.917626,1069.826817,to,255.4294425,1067.084785,False,149
518,259.541258,1064.342753,269.701789,1069.826817,DIN,264.62152349999997,1067.084785,False,149
519,271.421252,1064.342753,281.553786,1069.826817,ISO,276.487519,1067.084785,False,149
520,283.301256,1064.342753,299.797623,1069.826817,13715,291.5494395,1067.084785,False,149
521,59.741276,1074.354367,88.846721,1081.627084,Nominal,74.2939985,1077.9907254999996,False,150
522,91.061273,1074.354367,123.912456,1081.627084,geometry,107.4868645,1077.9907254999996,False,150
523,126.221249,1074.354367,171.072468,1081.627084,(theoretically,148.6468585,1077.9907254999996,False,150
524,173.26126100000002,1074.354367,194.839435,1081.627084,exact),184.050348,1077.9907254999996,False,149
525,197.021256,1074.354367,222.99275899999998,1081.627084,defined,210.00700750000001,1077.9907254999996,False,149
526,225.22126400000002,1074.354367,233.592466,1081.627084,by,229.406865,1077.9907254999996,False,149
527,235.78125899999998,1074.354367,252.37784399999998,1081.627084,CAD,244.0795515,1077.9907254999996,False,149
528,254.621188,1074.354367,267.006923,1081.627084,file:,260.8140555,1077.9907254999996,False,149
529,140.141244,1086.7199699999999,228.783448,1095.840615,5152166_Rev04.stp,184.462346,1091.2802925,False,151
530,59.741276,1102.674356,102.84700600000001,1109.947073,Cleanliness:,81.294141,1106.3107145,False,152
531,59.741276,1113.075261,76.42739300000001,1121.480511,Part,68.0843345,1117.277886,False,152
532,78.94128,1113.075261,93.564654,1121.480511,has,86.25296700000001,1117.277886,False,152
533,96.221275,1113.075261,103.793514,1121.480511,to,100.00739449999999,1117.277886,False,152
534,106.301278,1113.075261,116.39351200000002,1121.480511,be,111.34739499999999,1117.277886,False,152
535,118.901276,1113.075261,161.99355400000002,1121.480511,degreased,140.44741499999998,1117.277886,False,152
536,164.501318,1113.075261,179.75356499999998,1121.480511,and,172.1274415,1117.277886,False,152
537,182.26132900000002,1113.075261,197.993572,1121.480511,free,190.12745049999998,1117.277886,False,152
538,200.501336,1113.075261,208.067459,1121.480511,of,204.2843975,1117.277886,False,152
539,210.581331,1113.075261,247.06746800000002,1121.480511,deposits.,228.8243995,1117.277886,False,152
540,249.58133999999998,1113.075261,294.113384,1121.480511,detachable,271.84736200000003,1117.277886,False,153
541,59.741276,1123.3952570000001,80.484647,1131.800507,burrs,70.1129615,1127.597882,False,152
542,83.02126899999999,1123.3952570000001,98.2735,1131.800507,and,90.6473845,1127.597882,False,152
543,100.78126400000001,1123.3952570000001,124.03851499999999,1131.800507,visual,112.4098895,1127.597882,False,152
544,126.581245,1123.3952570000001,168.59349699999999,1131.800507,detectable,147.58737100000005,1127.597882,False,152
545,171.10126100000002,1123.3952570000001,207.467392,1131.800507,particles.,189.2843265,1127.597882,False,152
546,59.741276,1136.634342,88.272467,1143.907059,Delivery,74.0068715,1140.2707005,False,152
547,90.461267,1136.634342,128.406996,1143.907059,conditions:,109.43413149999999,1140.2707005,False,152
548,475.06080999999995,1112.411091,489.66871100000003,1125.227701,2x,482.36476050000005,1118.819396,False,154
549,493.54080300000004,1107.706734,504.64063600000003,1125.095608,n,499.09071950000003,1116.401171,False,154
550,504.5807980000001,1112.411091,527.7645679999999,1125.227701,134,516.172683,1118.819396,False,154
551,531.220788,1117.799958,534.504219,1126.920602,-,532.8625035,1122.36028,False,154
552,536.380785,1118.159958,550.023004,1127.280602,0.2,543.2018945,1122.72028,False,154
553,553.900825,1112.411091,572.446712,1125.227701,CT,563.1737684999999,1118.819396,False,154
554,530.020788,1108.3199619999998,535.779119,1117.4406060000001,+,532.8999535,1112.8802839999996,False,154
555,536.380785,1108.3199619999998,541.863032,1117.4406060000001,0,539.1219085,1112.8802839999996,False,154
556,619.060752,1103.291094,636.844571,1116.107704,Ra,627.9526615,1109.699399,False,155
557,640.66074,1103.291094,659.884552,1116.107704,3.2,650.272646,1109.699399,False,155
558,753.340699,1094.411098,768.724494,1107.2277080000001,10,761.0325965,1100.819403,False,156
559,772.540663,1094.411098,797.904584,1107.2277080000001,MIN,785.2226235,1100.819403,False,156
560,753.580699,1121.0510869999998,780.604485,1133.8676970000001,15.1,767.092592,1127.459392,False,156
561,782.380687,1120.0688599999999,790.944702,1132.470959,`,786.6626945,1126.2699095,False,156
562,791.020684,1123.4399560000002,796.50293,1132.5606,2,793.761807,1128.000278,False,156
563,970.9006109999999,1030.7795800000001,985.8832769999999,1049.975265,D,978.391944,1040.3774225,False,157
564,971.1406119999999,1058.019569,986.1232769999999,1077.215254,D,978.6319445,1067.6174115000001,False,158
565,342.101163,1164.13107,349.804985,1176.94768,3,345.953074,1170.5393749999996,False,159
566,483.94110599999993,1164.25107,491.64492800000005,1177.06768,4,487.793017,1170.6593750000004,False,160
567,625.54105,1164.13107,633.244872,1176.94768,5,629.392961,1170.5393749999996,False,161
568,767.381016,1164.13107,775.084838,1176.94768,6,771.2329269999999,1170.5393749999996,False,162
569,1451.6194189999999,965.2297980000001,1453.980015,971.787009,-,1452.799717,968.5084035,False,163
570,1491.579403,965.8297980000001,1527.3210900000001,972.387009,20.06.2018,1509.4502465,969.1084035,False,164
571,1547.259381,965.9497980000001,1556.6676619999998,972.507009,KB,1551.9635215,969.2284035,False,165
572,1576.659369,965.8297980000001,1612.4010560000002,972.387009,26.06.2018,1594.5302124999996,969.1084035,False,165
573,1630.4193480000001,965.9497980000001,1640.734494,972.507009,KG,1635.576921,969.2284035,False,165
574,1451.6194189999999,977.469793,1453.980015,984.027005,-,1452.799717,980.748399,False,163
575,1491.579403,978.189793,1527.3210900000001,984.747004,08.06.2018,1509.4502465,981.4683985,False,164
576,1547.259691,978.189793,1556.667972,984.747004,KB,1551.9638315,981.4683985,False,165
577,1576.659669,978.189793,1612.401356,984.747004,08.06.2018,1594.5305125,981.4683985,False,165
578,1630.8999939999999,978.189793,1640.271303,984.747004,DF,1635.5856485,981.4683985,False,165
579,1153.179539,990.429788,1157.120954,996.986999,2,1155.1502465,993.7083935,False,166
580,1167.939533,989.7097880000001,1203.164245,996.267,Tolerances,1185.5518889999996,992.988394,False,166
581,1205.139757,989.7097880000001,1232.481401,996.267,changed,1218.810579,992.988394,False,166
582,1451.6194189999999,989.7097880000001,1453.980015,996.267,-,1452.799717,992.988394,False,163
583,1491.579403,990.429788,1527.3210900000001,996.986999,03.05.2018,1509.4502465,993.7083935,False,164
584,1547.259691,990.429788,1556.667972,996.986999,KB,1551.9638315,993.7083935,False,165
585,1576.659669,990.429788,1612.401356,996.986999,03.05.2018,1594.5305125,993.7083935,False,165
586,1630.8999939999999,990.429788,1640.271303,996.986999,DF,1635.5856485,993.7083935,False,165
587,1153.179539,1002.669783,1157.120954,1009.226994,1,1155.1502465,1005.9483885,False,166
588,1167.939533,1001.949783,1182.990226,1008.506995,Start,1175.4648794999996,1005.2283890000001,False,166
589,1184.979449,1001.949783,1211.910348,1008.506995,drawing.,1198.4448985,1005.2283890000001,False,166
590,1213.8995710000002,1001.949783,1250.2412689999999,1008.506995,anodization,1232.07042,1005.2283890000001,False,166
591,1252.299867,1001.949783,1281.990682,1008.506995,removed.,1267.1452745,1005.2283890000001,False,166
592,1283.979906,1001.949783,1302.990765,1008.506995,layout,1293.4853355,1005.2283890000001,False,166
593,1304.979988,1001.949783,1326.801563,1008.506995,update,1315.8907755,1005.2283890000001,False,166
594,1451.6194189999999,1001.949783,1453.980015,1008.506995,-,1452.799717,1005.2283890000001,False,163
595,1491.579403,1002.669783,1527.3210900000001,1009.226994,18.04.2018,1509.4502465,1005.9483885,False,164
596,1547.259691,1002.669783,1556.667972,1009.226994,KB,1551.9638315,1005.9483885,False,165
597,1576.659669,1002.669783,1612.401356,1009.226994,18.04.2018,1594.5305125,1005.9483885,False,165
598,1437.819425,1014.9473859999999,1467.73837,1021.146955,SECTION,1452.7788975,1018.0471705,False,163
599,1500.4594,1014.9473859999999,1518.369774,1021.146955,DATE,1509.414587,1018.0471705,False,164
600,1268.259493,1014.9473859999999,1314.258403,1021.146955,DESCRIPTION,1291.258948,1018.0471705,False,166
601,1148.0195410000001,1079.8743650000001,1174.925371,1087.147082,Weight:,1161.472456,1083.5107235,False,166
602,846.460661,1086.251101,861.068533,1099.067711,4x,853.7645970000001,1092.659406,False,167
603,846.460661,1103.386736,862.552826,1120.77561,j,854.5067435000001,1112.081173,False,167
604,868.3006529999999,1106.171093,898.3244880000001,1118.987703,Ø0.2,883.3125705,1112.579398,False,167
605,903.940638,1106.171093,913.1824529999999,1118.987703,B,908.5615455,1112.579398,False,167
606,184.421226,1151.519945,201.452433,1160.640589,ISO,192.9368295,1156.080267,False,152
607,204.221242,1151.519945,226.26347599999997,1160.640589,2768,215.242359,1156.080267,False,152
608,229.06123,1151.519945,232.344662,1160.640589,-,230.702946,1156.080267,False,152
609,235.421206,1151.519945,250.820238,1160.640589,mH,243.12072200000003,1156.080267,False,152
610,200.501243,1164.25107,208.205065,1177.06768,2,204.35315400000002,1170.6593750000004,False,152
611,1167.939533,965.1097980000001,1198.041153,971.667009,Redesign,1182.990343,968.3884035,False,166
612,1167.939533,977.469793,1203.164245,984.027005,Tolernaces,1185.5518889999996,980.748399,False,166
613,1205.139757,977.469793,1232.481401,984.027005,changed,1218.810579,980.748399,False,166
